-0.039705486,0.016743944,0.018165518,-0.044997939,0.041749542,-0.013511647,0.083668537,-0.024944397,5.52347E-05,-0.000584905,0.06813287,0.078630492,-0.012399366,0.007122945,0.093634886
0.015785,0.042810945,-0.089584773,-0.048380467,0.019946646,0.01016389,-0.049952495,0.055200285,-0.090804531,-0.100321054,0.986662436,0.031046837,-0.084878492,0.092208135,-0.0584557
0.099312115,-0.077522664,0.070322259,-0.061368792,0.081544474,-0.011344396,-0.027149872,-0.058981738,-0.056946175,-0.027834159,0.690754869,0.052357876,0.011105573,-0.157963587,0.05806526
-0.060849042,-0.146492918,0.441120218,0.078672659,0.028238212,0.046725261,0.316527321,-0.162034166,-0.087922641,-0.711855267,0.016313146,0.04337903,-0.193683733,0.331087724,-0.234701947
0.079932896,-0.006765162,-0.04653912,-0.002668684,0.025494085,-0.057064945,-0.149716305,0.054083066,-0.032404183,-0.917890633,0.077774516,-0.028649516,0.036611051,-0.124874279,0.049325329
-0.007269931,0.133300573,1.153286101,0.020854804,-0.024957203,0.010604155,-0.148022751,0.08115214,-0.070401638,0.037492107,-0.048701349,0.096463028,0.060347061,-0.180202165,0.115892871
-0.010114074,-0.016515552,0.036892888,0.024989651,0.02441346,-0.014550749,-0.021509942,0.011356605,-1.304093413,0.027532287,0.036648083,-0.009817201,0.006679181,0.057421057,-0.032772642
0.008835433,0.313413037,-0.123235723,-0.037206542,0.094703113,-0.310424478,0.201470619,0.064300496,-0.164000284,-0.006109389,0.081327998,0.118091052,0.084213102,-0.125534881,-1.111964364
-0.021452911,0.022860994,-0.013687964,-0.028441927,-0.053476005,-1.369624449,-0.196558453,0.033092924,-0.061683554,-0.015173038,-0.076898687,0.015111736,-0.007613348,-0.091539127,-0.14238997
0.021312765,0.028828747,-0.021862289,-0.035514555,0.13524387,-0.232561235,0.260319232,0.00242856,0.068772326,-0.128144171,0.103878963,0.108870627,0.038391973,0.277888004,0.261497863
-0.010821536,-0.007854591,-0.017103963,0.018119403,1.349067868,0.060184534,-0.142562312,0.01002382,-0.027967949,0.021176726,-0.054072165,-0.031947359,0.007930696,-0.018076427,-0.088116971
-0.003437288,1.043699163,0.157679105,-0.054391232,-0.005352481,-0.09265419,0.040099506,-0.059365215,-0.025014626,0.060888509,-0.020293821,-0.032318769,-0.000259656,0.1597132,-0.168214873
0.058707183,0.028479471,-0.00896136,0.027734363,0.058099339,-0.148335025,0.355041299,-0.111703924,-0.113172527,-0.028688877,0.080356676,0.056450877,-0.00071441,-0.083121179,0.291340204
-0.021583257,-0.033439023,0.055359057,-0.04850323,0.004902248,-0.026654629,0.136607174,1.219479464,-0.004725255,-0.042173225,0.021325289,0.022787735,-0.017596481,0.046908663,0.010094738
-0.000120976,0.93592564,-0.15954571,0.53205755,-0.003454372,0.092477717,-0.139986623,0.352605883,-0.014102184,-0.057834509,0.014403511,-0.074104666,-0.03010729,-0.306124299,0.053083959
0.08253204,-0.118041789,0.020796228,-0.114434381,0.099788421,0.002901373,1.065808577,0.000586971,-0.090333828,0.057277846,-0.080190981,-0.036559176,-0.066859673,-0.12593465,0.067676426
-0.043503649,-0.055439531,0.115986842,0.054932547,0.012514023,-0.086451032,0.189868646,-0.047864335,0.017372082,-0.08662478,0.053698669,0.013318003,-0.053189664,-0.932067602,-0.056226856
-0.014959293,-0.012578081,-0.036492727,-0.096174547,0.011209062,0.037981333,0.41025559,-0.035117875,0.020091972,0.014864597,0.090097099,0.125008723,0.003426051,-0.102326607,-0.028103426
-0.047441484,0.000790127,0.040201353,1.353784187,-0.010857878,0.022965438,0.069847443,-0.054540515,-0.024944008,-0.010546917,-0.01733018,0.044845552,0.034586385,-0.016481866,0.038811909
0.255739776,-0.134124783,0.210277918,0.076305562,0.014113311,-0.143520043,0.079921905,0.10601293,0.116815658,0.291342627,0.28772848,-0.14867025,-0.934084568,0.146802239,-0.1388321
1.115473273,-0.037250591,-0.005483451,-0.013411452,-0.01529079,0.066428625,0.019415487,-0.007997557,0.024174193,-0.050203299,0.239518235,0.144985298,-0.169804911,0.053575971,-0.132285681
1.139475067,-0.002949214,-0.067769671,-0.209559343,0.109162516,-0.202752814,-0.012516656,-0.021665694,-0.089832779,-0.150366771,0.022879153,0.034999312,-0.204069857,0.036360953,0.087328088
1.204753118,-0.023235104,-0.010195259,-0.099674277,0.036193636,-0.070112789,0.057822637,-0.036923574,-0.107278567,-0.007479091,0.01477512,0.01567148,-0.122471862,0.026734458,0.043107162
0.06179816,-0.052075641,0.088205257,0.041062215,-0.00057728,-0.02087001,-0.138710657,0.00489864,-0.018307822,0.045800471,-0.031695622,1.236046995,-0.044082276,0.015833887,-0.093765389
0.003564304,0.111307071,-0.169596422,-0.175443521,0.01078668,0.09479938,-0.089950596,-0.030660553,-0.136928332,-0.220438411,-0.143508495,0.276152254,-1.198844881,-0.20346769,0.183769804
