0.012636446,0.524640673,-0.085226726,0.090856527,0.028233189
0.401046939,0.177555687,0.090480115,0.375929054,-0.068398228
0.354567252,0.301008069,-0.03352855,0.350641734,0.012591182
0.159194717,0.156709925,-0.218961804,0.534663427,0.312724045
0.1209551,-0.058841161,-0.044806745,0.596201613,0.133252631
-0.036232071,0.009447783,0.005268062,0.137983019,0.6768148
0.071849742,0.07220643,0.267169086,0.519365781,0.136515629
0.017683855,0.029776374,0.774423681,0.145386923,-0.08874397
0.095937913,0.065581031,0.590163614,0.169448181,-0.17894528
0.090565357,0.419416582,-0.088619379,0.311344619,-0.225390008
-0.031849338,0.126289163,0.103243407,0.382581276,-0.20733917
-0.074301267,-0.142971894,0.672157388,0.001957673,0.146440258
0.098181624,0.63021387,-0.034923285,0.194569862,0.025807948
0.102719031,-0.092137006,0.311740627,-0.181069817,0.095707229
-0.159849969,-0.320646096,0.542149714,-0.117089585,0.343126886
0.136105788,0.678315828,-0.097294515,0.010507165,-0.061489177
-0.009197558,0.435449517,0.214138699,-0.103595797,0.388479031
0.06198864,0.666354506,0.013161105,-0.089788997,-0.032096197
-0.305990042,-0.258549746,0.082317603,0.043504249,0.525903467
0.728362675,0.055407199,0.012156746,-0.137690845,0.10254203
0.821960551,0.010590269,0.020766894,0.139906991,-0.105260542
0.807087023,0.077877909,0.048279816,0.208844344,-0.219220822
0.823754956,0.033902558,0.029868997,0.146137993,-0.186220408
0.283034118,0.279959322,0.027176634,0.102462813,0.318620483
0.643718292,0.165032878,-0.065938609,-0.068438644,0.257476776
