-0.046652399,0.206670364,0.001495028,0.075061691,0.022251153
0.360715295,0.198716134,-0.007602926,-0.060849471,0.534313495
0.219659626,0.401037781,-0.061473641,0.063449396,0.328820877
0.031854245,0.555328629,-0.001119321,0.510130647,0.060592
0.229077186,0.011428436,0.016357582,0.165707217,0.313795174
0.022632686,0.018592274,-0.041485545,0.985870244,-0.318213436
0.001393803,0.237617237,0.528226582,0.412957719,0.218055269
-0.090911267,-0.032626508,1.02748736,-0.095090463,0.135139573
0.053292883,0.084891774,1.192239665,0.057939526,-0.378574574
-0.005373266,0.441587032,0.116790046,0.004888097,0.136101137
-0.150058605,0.099936238,-0.108094367,-0.36140349,1.145975877
-0.019983658,-0.436651299,0.519359649,0.207698349,0.042500453
0.043561039,0.41452652,-0.010820287,0.193132534,0.144992988
0.23765065,-0.54719558,0.011530579,-0.087660059,0.133351633
0.077137216,-1.151185338,0.218576534,0.199656599,0.353652036
-0.108487027,0.825466126,0.03353007,0.044691754,0.186771812
-0.107056857,0.237511461,0.14090796,0.40256759,0.005875118
-0.071736594,0.407661078,0.018611486,0.09771801,0.077041088
-0.350423109,-0.462970403,-0.21507575,0.635225396,0.274714928
1.003767323,-0.231449154,-0.086934805,0.20730071,-0.167368228
1.248747795,-0.176485444,0.026817377,-0.129041259,0.107561467
1.24964667,-0.006857976,0.127828618,-0.203358591,0.09785883
1.298946906,-0.10187476,0.092648162,-0.143910305,0.055380746
0.212479958,0.296337194,0.094885297,0.605567513,-0.193232469
0.907106026,0.001317422,-0.333162246,0.428906599,-0.12091386
