0.006777168,0.182836418,-0.00527688,0.060157561,0.030385149
0.428779455,0.282213693,0.071605473,0.019028922,0.54318959
0.326048926,0.434175354,-0.023593126,0.085746388,0.346493948
0.170011934,0.4919647,0.010869418,0.466470076,0.139049582
0.24329335,0.046867272,0.086011002,0.218649309,0.349491061
0.003007088,-0.081443462,-0.015174942,0.91123888,-0.17158634
0.110686224,0.169611276,0.573175651,0.445177694,0.315785237
-0.010409865,-0.083168845,1.031198033,-0.026312012,0.193798151
0.144720339,0.022887819,1.124651039,0.035898066,-0.256569658
0.120452627,0.421730142,0.106998127,-0.003228237,0.146531392
-0.068697695,0.136084721,0.02960048,-0.174944858,1.041650883
-0.086606881,-0.467449658,0.566497567,0.267990326,0.106844317
0.151385842,0.392682078,7.07584E-05,0.180675524,0.175191554
0.104180243,-0.468482523,0.07223797,-0.015468481,0.13313546
-0.176121781,-1.114011497,0.368310599,0.359751367,0.384482298
0.111252878,0.772107334,0.005009387,0.008484187,0.189550079
-0.035934947,0.161421339,0.151012266,0.381522432,0.067085255
0.036291447,0.369757385,0.007219774,0.075755691,0.088092405
-0.461547287,-0.561153325,-0.104779906,0.694731692,0.303645322
0.905592228,-0.045732358,-0.039787127,0.203127436,-0.055970631
1.182657714,0.090551472,0.095995471,-0.077162465,0.194865322
1.233202435,0.256584977,0.177467401,-0.161383347,0.185057334
1.252554368,0.169462127,0.149024125,-0.103318775,0.152575987
0.275690597,0.258038154,0.099059542,0.544451752,-0.073263253
0.851703822,0.149697487,-0.279571303,0.398272717,-0.005777339
